resp_id,survey_location,period,post,treated,did,monthly_transport_exp,ticket_expenditure,gender,female,age,profession,trip_purpose,mode,trip_dist_km,trip_time_min,trip_fare,trips_per_week,wait_min,access_dist_m,n_2w,n_4w,n_cycle,hh_motor_vehicles,income_imputed,vi_income,vi_no_vehicle,vi_elderly,brt_experience,employed,VI,VI_did
541,16. Ram Tirath Road,0,0,0,0,519.6,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,7.0,20,20,6,5,50,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
541,16. Ram Tirath Road,1,1,0,0,529.4913300268361,0.0,Female,1,22,Student,Education,Shared E-Rickshaw,7.0,20,20,6,5,50,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
542,31. Queens Road,0,0,0,0,779.4,0.0,Male,0,30,Private salaried job,Work,Shared E-Rickshaw,7.0,20,30,6,5,100,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
542,31. Queens Road,1,1,0,0,784.9596942802845,0.0,Male,0,30,Private salaried job,Work,Shared E-Rickshaw,7.0,20,30,6,5,100,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
543,18. Spring Dale,0,0,1,0,519.6,0.0,Male,0,18,Private salaried job,Work,Shared E-Rickshaw,8.0,20,20,6,2,100,1,0,2,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
543,18. Spring Dale,1,1,1,1,389.7,15.0,Male,0,18,Private salaried job,Work,Shared E-Rickshaw,8.0,20,20,6,2,100,1,0,2,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
544,29. Kachehri Chowk,0,0,0,0,1212.4,0.0,Male,0,25,Private salaried job,Work,Shared E-Rickshaw,8.0,20,40,7,10,200,1,1,1,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
544,29. Kachehri Chowk,1,1,0,0,1222.3032166432629,0.0,Male,0,25,Private salaried job,Work,Shared E-Rickshaw,8.0,20,40,7,10,200,1,1,1,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
545,36. Verka Railway Station,0,0,0,0,519.6,0.0,Male,0,25,Self-employed,Work,Shared E-Rickshaw,8.0,40,20,6,0,0,0,0,1,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
545,36. Verka Railway Station,1,1,0,0,521.0159588856877,0.0,Male,0,25,Self-employed,Work,Shared E-Rickshaw,8.0,40,20,6,0,0,0,0,1,0,17914,0.5496761102005776,1,0,Yes,1,0.5165587034001925,0.0
546,21. Vallah Bypass,0,0,0,0,86.6,0.0,Female,1,35,Homemaker,Shopping,Shared E-Rickshaw,8.0,30,20,1,25,200,0,0,0,0,0,1.0,1,0,Yes,0,0.6666666666666666,0.0
546,21. Vallah Bypass,1,1,0,0,91.08245613254353,0.0,Female,1,35,Homemaker,Shopping,Shared E-Rickshaw,8.0,30,20,1,25,200,0,0,0,0,0,1.0,1,0,Yes,0,0.6666666666666666,0.0
547,36. Verka Railway Station,0,0,0,0,433.0,0.0,Male,0,46,Unemployed,Work,Shared E-Rickshaw,8.0,30,20,5,5,50,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
547,36. Verka Railway Station,1,1,0,0,436.9257271584192,0.0,Male,0,46,Unemployed,Work,Shared E-Rickshaw,8.0,30,20,5,5,50,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
548,8. Hall Gate,0,0,0,0,519.6,0.0,Male,0,62,Self-employed,Work,Shared E-Rickshaw,8.0,15,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,No,1,0.8498920367335258,0.0
548,8. Hall Gate,1,1,0,0,520.4004928364619,0.0,Male,0,62,Self-employed,Work,Shared E-Rickshaw,8.0,15,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,1,No,1,0.8498920367335258,0.0
549,29. Kachehri Chowk,0,0,0,0,303.1,0.0,Female,1,45,Self-employed,Work,Shared E-Rickshaw,9.0,20,10,7,0,0,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
549,29. Kachehri Chowk,1,1,0,0,310.65330172794745,0.0,Female,1,45,Self-employed,Work,Shared E-Rickshaw,9.0,20,10,7,0,0,0,0,0,0,6374,1.0,1,0,No,1,0.6666666666666666,0.0
550,12. Majitha Road Bypass,0,0,0,0,519.6,0.0,Male,0,58,Self-employed,Work,Shared E-Rickshaw,9.0,30,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
550,12. Majitha Road Bypass,1,1,0,0,523.9377902732259,0.0,Male,0,58,Self-employed,Work,Shared E-Rickshaw,9.0,30,20,6,0,0,0,0,0,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
551,27. Hussainpura Chowk,0,0,0,0,173.2,0.0,Male,0,21,Private salaried job,Work,Shared E-Rickshaw,10.0,25,20,2,10,200,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
551,27. Hussainpura Chowk,1,1,0,0,177.893269341904,0.0,Male,0,21,Private salaried job,Work,Shared E-Rickshaw,10.0,25,20,2,10,200,1,0,0,1,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
552,2. Amritsar Engineering College,0,0,0,0,433.0,0.0,Male,0,25,Student,Education,Shared E-Rickshaw,10.0,25,20,5,20,0,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
552,2. Amritsar Engineering College,1,1,0,0,434.5067297381324,0.0,Male,0,25,Student,Education,Shared E-Rickshaw,10.0,25,20,5,20,0,1,0,1,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
553,12. Majitha Road Bypass,0,0,0,0,519.6,0.0,Male,0,45,Self-employed,Work,Shared E-Rickshaw,10.0,30,20,6,10,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
553,12. Majitha Road Bypass,1,1,0,0,521.4092665223087,0.0,Male,0,45,Self-employed,Work,Shared E-Rickshaw,10.0,30,20,6,10,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
554,17. Ratan Singh Chowk,0,0,1,0,909.3,0.0,Male,0,42,Self-employed,Work,Shared E-Rickshaw,12.0,15,30,7,0,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.0
554,17. Ratan Singh Chowk,1,1,1,1,606.2,20.0,Male,0,42,Self-employed,Work,Shared E-Rickshaw,12.0,15,30,7,0,0,0,0,1,0,17914,0.5496761102005776,1,0,No,1,0.5165587034001925,0.5165587034001925
555,33. Tara Wala pul,0,0,1,0,259.8,0.0,Male,0,25,Self-employed,Work,Shared E-Rickshaw,15.0,25,30,2,0,500,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
555,33. Tara Wala pul,1,1,1,1,173.2,20.0,Male,0,25,Self-employed,Work,Shared E-Rickshaw,15.0,25,30,2,0,500,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.1832253700668592
556,3. Bus stand,0,0,0,0,140.18044444444445,0.0,Male,0,32,Self-employed,Work,Two Wheeler,1.0,5,0,6,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
556,3. Bus stand,1,1,0,0,2.3285228494370624,0.0,Male,0,32,Self-employed,Work,Two Wheeler,1.0,5,0,6,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
557,21. Vallah Bypass,0,0,0,0,163.54385185185185,0.0,Male,0,32,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,5,0,1,5,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
557,21. Vallah Bypass,1,1,0,0,2.920593303145284,0.0,Male,0,32,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,5,0,1,5,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
558,6. Gumtala Chowk,0,0,0,0,140.18044444444445,0.0,Female,1,35,Homemaker,Work,Two Wheeler,1.0,5,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
558,6. Gumtala Chowk,1,1,0,0,4.901975424015864,0.0,Female,1,35,Homemaker,Work,Two Wheeler,1.0,5,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
559,29. Kachehri Chowk,0,0,0,0,163.54385185185185,0.0,Male,0,38,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
559,29. Kachehri Chowk,1,1,0,0,5.864451730147959,0.0,Male,0,38,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,1,1,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
560,13. Mudhal Bypass,0,0,1,0,140.18044444444445,0.0,Male,0,40,Private salaried job,Work,Two Wheeler,1.0,5,0,6,0,0,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
560,13. Mudhal Bypass,1,1,1,1,129.9,5.0,Male,0,40,Private salaried job,Work,Two Wheeler,1.0,5,0,6,0,0,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
561,12. Majitha Road Bypass,0,0,0,0,163.54385185185185,0.0,Male,0,43,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
561,12. Majitha Road Bypass,1,1,0,0,0.8411533455688203,0.0,Male,0,43,Self-employed,Work,Two Wheeler,1.0,5,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
562,7. Guru Ram Das Charitable Hospital,0,0,0,0,163.54385185185185,0.0,Male,0,44,Self-employed,Work,Two Wheeler,1.0,7,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
562,7. Guru Ram Das Charitable Hospital,1,1,0,0,2.4366745405571355,0.0,Male,0,44,Self-employed,Work,Two Wheeler,1.0,7,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
563,3. Bus stand,0,0,0,0,140.18044444444445,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,1.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
563,3. Bus stand,1,1,0,0,8.435883847625412,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,1.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
564,19. Sultanwind,0,0,0,0,163.54385185185185,0.0,Male,0,50,Self-employed,Work,Two Wheeler,1.0,10,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
564,19. Sultanwind,1,1,0,0,6.375887004784591,0.0,Male,0,50,Self-employed,Work,Two Wheeler,1.0,10,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
565,22. 100 feet raod,0,0,0,0,175.22555555555556,0.0,Male,0,18,Private salaried job,Work,Two Wheeler,1.5,5,0,5,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
565,22. 100 feet raod,1,1,0,0,6.491490501342744,0.0,Male,0,18,Private salaried job,Work,Two Wheeler,1.5,5,0,5,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
566,23. Celebration Mall,0,0,1,0,210.27066666666667,0.0,Male,0,30,Private salaried job,Work,Two Wheeler,1.5,10,0,6,0,0,1,1,2,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
566,23. Celebration Mall,1,1,1,1,129.9,5.0,Male,0,30,Private salaried job,Work,Two Wheeler,1.5,10,0,6,0,0,1,1,2,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
567,Majitha_Road,0,0,0,0,210.27066666666667,0.0,Male,0,38,Self-employed,Work,Two Wheeler,1.5,5,0,6,0,0,2,2,0,4,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
567,Majitha_Road,1,1,0,0,7.629030190395291,0.0,Male,0,38,Self-employed,Work,Two Wheeler,1.5,5,0,6,0,0,2,2,0,4,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
568,7. Guru Ram Das Charitable Hospital,0,0,0,0,210.27066666666667,0.0,Male,0,69,Private salaried job,Work,Two Wheeler,1.5,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
568,7. Guru Ram Das Charitable Hospital,1,1,0,0,0.5810848172144734,0.0,Male,0,69,Private salaried job,Work,Two Wheeler,1.5,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
569,31. Queens Road,0,0,0,0,280.3608888888889,0.0,Female,1,16,Student,Education,Two Wheeler,2.0,10,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
569,31. Queens Road,1,1,0,0,3.666083849326124,0.0,Female,1,16,Student,Education,Two Wheeler,2.0,10,0,6,0,0,2,0,1,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
570,16. Ram Tirath Road,0,0,0,0,280.3608888888889,0.0,Male,0,20,Self-employed,Work,Two Wheeler,2.0,15,0,6,0,0,2,1,1,3,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
570,16. Ram Tirath Road,1,1,0,0,5.395274352616787,0.0,Male,0,20,Self-employed,Work,Two Wheeler,2.0,15,0,6,0,0,2,1,1,3,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
571,32. Railway Station,0,0,0,0,93.45362962962963,0.0,Male,0,28,Homemaker,Health,Two Wheeler,2.0,15,0,2,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
571,32. Railway Station,1,1,0,0,3.3845648329732603,0.0,Male,0,28,Homemaker,Health,Two Wheeler,2.0,15,0,2,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
572,16. Ram Tirath Road,0,0,0,0,93.45362962962963,0.0,Female,1,30,Homemaker,Work,Two Wheeler,2.0,10,0,2,0,0,2,1,0,3,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
572,16. Ram Tirath Road,1,1,0,0,8.444788732871865,0.0,Female,1,30,Homemaker,Work,Two Wheeler,2.0,10,0,2,0,0,2,1,0,3,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
573,35. Verka Bypass,0,0,0,0,280.3608888888889,0.0,Male,0,32,Private salaried job,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
573,35. Verka Bypass,1,1,0,0,4.825725085872939,0.0,Male,0,32,Private salaried job,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
574,10. Kot Man Singh,0,0,0,0,280.3608888888889,0.0,Male,0,40,Private salaried job,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
574,10. Kot Man Singh,1,1,0,0,7.686275894593791,0.0,Male,0,40,Private salaried job,Work,Two Wheeler,2.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
575,7. Guru Ram Das Charitable Hospital,0,0,0,0,280.3608888888889,0.0,Male,0,40,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
575,7. Guru Ram Das Charitable Hospital,1,1,0,0,8.52015516881169,0.0,Male,0,40,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
576,20. Sultanwind gate,0,0,1,0,280.3608888888889,0.0,Male,0,40,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
576,20. Sultanwind gate,1,1,1,1,129.9,5.0,Male,0,40,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.1832253700668592
577,17. Ratan Singh Chowk,0,0,0,0,280.3608888888889,0.0,Male,0,45,Self-employed,Work,Two Wheeler,2.0,7,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
577,17. Ratan Singh Chowk,1,1,0,0,9.095522438713498,0.0,Male,0,45,Self-employed,Work,Two Wheeler,2.0,7,0,6,0,0,1,0,1,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
578,23. Celebration Mall,0,0,0,0,280.3608888888889,0.0,Male,0,45,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,2,0,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
578,23. Celebration Mall,1,1,0,0,5.871239405369806,0.0,Male,0,45,Self-employed,Work,Two Wheeler,2.0,10,0,6,0,0,2,0,1,2,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
579,7. Guru Ram Das Charitable Hospital,0,0,0,0,327.0877037037037,0.0,Male,0,58,Self-employed,Work,Two Wheeler,2.0,10,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
579,7. Guru Ram Das Charitable Hospital,1,1,0,0,8.502742988337218,0.0,Male,0,58,Self-employed,Work,Two Wheeler,2.0,10,0,7,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
580,7. Guru Ram Das Charitable Hospital,0,0,0,0,327.0877037037037,0.0,Male,0,60,Private salaried job,Work,Two Wheeler,2.0,30,0,7,0,0,0,0,1,0,22000,0.3902286740029658,1,1,No,1,0.796742891334322,0.0
580,7. Guru Ram Das Charitable Hospital,1,1,0,0,3.405907955915243,0.0,Male,0,60,Private salaried job,Work,Two Wheeler,2.0,30,0,7,0,0,0,0,1,0,22000,0.3902286740029658,1,1,No,1,0.796742891334322,0.0
581,8. Hall Gate,0,0,0,0,280.3608888888889,0.0,Male,0,62,Private salaried job,Work,Two Wheeler,2.0,15,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
581,8. Hall Gate,1,1,0,0,4.988169585314852,0.0,Male,0,62,Private salaried job,Work,Two Wheeler,2.0,15,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,1,No,1,0.4634095580009886,0.0
582,28. India Gate,0,0,0,0,292.0425925925926,0.0,Male,0,22,Unemployed,Shopping,Two Wheeler,2.5,10,0,5,0,0,1,0,1,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
582,28. India Gate,1,1,0,0,5.314110410045777,0.0,Male,0,22,Unemployed,Shopping,Two Wheeler,2.5,10,0,5,0,0,1,0,1,1,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
583,28. India Gate,0,0,0,0,420.54133333333334,0.0,Male,0,20,Student,Shopping,Two Wheeler,3.0,7,0,6,0,0,3,1,1,4,0,1.0,0,0,No,0,0.3333333333333333,0.0
583,28. India Gate,1,1,0,0,1.0497971589607058,0.0,Male,0,20,Student,Shopping,Two Wheeler,3.0,7,0,6,0,0,3,1,1,4,0,1.0,0,0,No,0,0.3333333333333333,0.0
584,32. Railway Station,0,0,0,0,420.54133333333334,0.0,Female,1,22,Student,Education,Two Wheeler,3.0,20,0,6,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
584,32. Railway Station,1,1,0,0,3.985525067015407,0.0,Female,1,22,Student,Education,Two Wheeler,3.0,20,0,6,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
585,13. Mudhal Bypass,0,0,1,0,420.54133333333334,0.0,Male,0,25,Private salaried job,Work,Two Wheeler,3.0,10,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
585,13. Mudhal Bypass,1,1,1,1,129.9,5.0,Male,0,25,Private salaried job,Work,Two Wheeler,3.0,10,0,6,0,0,1,0,1,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
586,20. Sultanwind gate,0,0,0,0,210.27066666666667,0.0,Female,1,30,Homemaker,Health,Two Wheeler,3.0,15,0,3,0,0,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
586,20. Sultanwind gate,1,1,0,0,6.308322403647424,0.0,Female,1,30,Homemaker,Health,Two Wheeler,3.0,15,0,3,0,0,2,0,0,2,0,1.0,0,0,No,0,0.3333333333333333,0.0
587,12. Majitha Road Bypass,0,0,0,0,490.63155555555556,0.0,Male,0,30,Private salaried job,Work,Two Wheeler,3.0,30,0,7,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
587,12. Majitha Road Bypass,1,1,0,0,1.7750658243696749,0.0,Male,0,30,Private salaried job,Work,Two Wheeler,3.0,30,0,7,0,0,1,1,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
588,23. Celebration Mall,0,0,1,0,420.54133333333334,0.0,Male,0,40,Private salaried job,Work,Two Wheeler,3.0,15,0,6,0,0,2,1,2,3,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
588,23. Celebration Mall,1,1,1,1,129.9,5.0,Male,0,40,Private salaried job,Work,Two Wheeler,3.0,15,0,6,0,0,2,1,2,3,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.1300762246676552
589,31. Queens Road,0,0,0,0,420.54133333333334,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,3.0,20,0,6,0,0,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
589,31. Queens Road,1,1,0,0,1.9160300966269983,0.0,Male,0,45,Private salaried job,Work,Two Wheeler,3.0,20,0,6,0,0,2,0,1,2,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
590,30. Novelty Chowk,0,0,0,0,210.27066666666667,0.0,Male,0,48,Self-employed,Work,Two Wheeler,3.0,15,0,3,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
590,30. Novelty Chowk,1,1,0,0,0.2482313179857254,0.0,Male,0,48,Self-employed,Work,Two Wheeler,3.0,15,0,3,0,0,1,0,1,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
591,29. Kachehri Chowk,0,0,0,0,560.7217777777778,0.0,Male,0,23,Private salaried job,Work,Two Wheeler,4.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
591,29. Kachehri Chowk,1,1,0,0,9.274604585040269,0.0,Male,0,23,Private salaried job,Work,Two Wheeler,4.0,15,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
592,17. Ratan Singh Chowk,0,0,0,0,654.1754074074074,0.0,Male,0,24,Self-employed,Work,Two Wheeler,4.0,15,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
592,17. Ratan Singh Chowk,1,1,0,0,4.482073282568715,0.0,Male,0,24,Self-employed,Work,Two Wheeler,4.0,15,0,7,0,0,1,0,0,1,17914,0.5496761102005776,0,0,Yes,1,0.1832253700668592,0.0
593,33. Tara Wala pul,0,0,0,0,560.7217777777778,0.0,Male,0,38,Private salaried job,Work,Two Wheeler,4.0,10,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
593,33. Tara Wala pul,1,1,0,0,3.075350724207861,0.0,Male,0,38,Private salaried job,Work,Two Wheeler,4.0,10,0,6,0,0,2,0,0,2,22000,0.3902286740029658,0,0,No,1,0.1300762246676552,0.0
594,26. Guru Harkrishan School,0,0,0,0,560.7217777777778,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,4.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
594,26. Guru Harkrishan School,1,1,0,0,5.984771915577366,0.0,Male,0,44,Private salaried job,Work,Two Wheeler,4.0,5,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
595,5. Ghee Mandi Chowk,0,0,0,0,560.7217777777778,0.0,Male,0,48,Self-employed,Work,Two Wheeler,4.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
595,5. Ghee Mandi Chowk,1,1,0,0,0.0731445629301563,0.0,Male,0,48,Self-employed,Work,Two Wheeler,4.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
596,8. Hall Gate,0,0,0,0,560.7217777777778,0.0,Male,0,51,Self-employed,Work,Two Wheeler,4.0,30,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
596,8. Hall Gate,1,1,0,0,2.7802210660081386,0.0,Male,0,51,Self-employed,Work,Two Wheeler,4.0,30,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
597,17. Ratan Singh Chowk,0,0,0,0,560.7217777777778,0.0,Male,0,54,Self-employed,Work,Two Wheeler,4.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
597,17. Ratan Singh Chowk,1,1,0,0,7.030334656988925,0.0,Male,0,54,Self-employed,Work,Two Wheeler,4.0,10,0,6,0,0,1,0,0,1,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
598,24. GNDU,0,0,0,0,584.0851851851852,0.0,Female,1,22,Student,Education,Two Wheeler,5.0,15,0,5,0,0,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
598,24. GNDU,1,1,0,0,6.337697730692629,0.0,Female,1,22,Student,Education,Two Wheeler,5.0,15,0,5,0,0,2,0,0,2,0,1.0,0,0,Yes,0,0.3333333333333333,0.0
599,29. Kachehri Chowk,0,0,0,0,700.9022222222222,0.0,Male,0,25,Self-employed,Work,Two Wheeler,5.0,20,0,6,0,0,2,0,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
599,29. Kachehri Chowk,1,1,0,0,9.818059475425354,0.0,Male,0,25,Self-employed,Work,Two Wheeler,5.0,20,0,6,0,0,2,0,0,2,17914,0.5496761102005776,0,0,No,1,0.1832253700668592,0.0
600,26. Guru Harkrishan School,0,0,0,0,700.9022222222222,0.0,Male,0,27,Private salaried job,Work,Two Wheeler,5.0,10,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
600,26. Guru Harkrishan School,1,1,0,0,6.203577096580441,0.0,Male,0,27,Private salaried job,Work,Two Wheeler,5.0,10,0,6,0,0,1,0,0,1,22000,0.3902286740029658,0,0,Yes,1,0.1300762246676552,0.0
601,36. Verka Railway Station,0,0,0,0,467.2681481481481,0.0,Female,1,30,Homemaker,Work,Two Wheeler,5.0,10,0,4,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
601,36. Verka Railway Station,1,1,0,0,4.775058736277328,0.0,Female,1,30,Homemaker,Work,Two Wheeler,5.0,10,0,4,0,0,1,0,0,1,0,1.0,0,0,No,0,0.3333333333333333,0.0
